id_client,genre,espace_client_web,assurance_vie,banque_principale,anciennete_mois,compte_epargne,credit_autres,cartes_bancaires,compte_courant,compte_joint,PEA,assurance_auto,assurance_habitation,credit_immo,type,compte_titres,methode_contact,agios_6mois,age,segment_client,var_0,branche,churn
4390,H,0.0,oui,oui,22.0,oui,permanent,basic,oui,oui,non,oui,non,non,pro,oui,courrier,64.76161542923434,48.0,B2,5761.948332969336,OUTRE-MER,non
444,F,0.0,oui,non,36.0,oui,permanent,medium,non,non,non,non,non,oui,pro,non,mail,80.4,64.0,A1,1853.9455130890096,SUD-OUEST,non
2295,H,0.0,non,non,1.0,non,bail,basic,non,non,non,non,non,non,pro,oui,mail,25.15,58.0,A1,536.2237169003752,CENTRE,oui
1405,F,0.0,non,non,1.0,oui,consommation,medium,non,non,non,non,non,non,pro,non,mail,76.0,34.0,A3,12542.116443043218,SUD-OUEST,oui
238,F,1.0,non,non,11.0,oui,permanent,medium,non,oui,non,non,oui,oui,pro,oui,mail,95.0,45.0,B4,2521.304874855716,OUTRE-MER,oui
1669,F,0.0,non,non,8.0,oui,consommation,medium,non,non,non,non,non,non,pro,oui,sms,74.6,78.0,B1,3511.093321059082,OUTRE-MER,non
4431,F,0.0,non,non,18.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,69.8,47.0,B1,15715.216554213952,NORD-EST,non
768,H,0.0,non,non,41.0,oui,permanent,medium,non,non,non,oui,non,non,pro,oui,mail,64.76161542923434,37.0,C1,2107.3548242376164,SUD-EST,non
177,F,1.0,non,non,7.0,oui,permanent,medium,oui,non,non,non,non,non,pro,non,telephone,76.45,20.0,C4,11837.99817195477,OUTRE-MER,oui
3728,H,0.0,non,non,67.0,oui,consommation,basic,oui,oui,oui,oui,oui,oui,perso,oui,telephone,88.8,63.0,A1,10388.397394640797,OUTRE-MER,non
2032,F,0.0,oui,non,15.0,oui,permanent,medium,non,non,non,non,oui,oui,pro,non,mail,88.15,61.0,C2,1894.202274093801,NORD-OUEST,oui
5208,F,0.0,oui,oui,14.0,oui,permanent,basic,oui,oui,non,oui,non,non,pro,non,telephone,59.45,59.0,B2,20725.36683701347,OUTRE-MER,non
5120,H,0.0,oui,oui,7.0,oui,permanent,basic,oui,non,non,non,non,non,perso,oui,mail,49.75,28.0,B1,5757.7756735406765,OUTRE-MER,oui
5110,F,0.0,non,non,8.0,oui,consommation,medium,non,non,non,non,non,non,pro,oui,mail,73.5,45.0,C2,6006.05434494596,OUTRE-MER,non
3956,F,0.0,oui,non,6.0,oui,consommation,medium,non,oui,oui,non,oui,oui,pro,oui,mail,105.3,66.0,C3,6543.869102267787,SUD-EST,oui
1533,F,0.0,non,non,14.0,oui,permanent,medium,non,non,oui,non,non,non,pro,non,mail,75.35,32.0,D1,4212.802415020089,CENTRE,oui
3738,H,0.0,non,non,35.0,non,bail,basic,non,non,oui,non,oui,oui,pro,non,mail,49.2,29.0,D1,6048.1516585540685,CENTRE,non
4451,H,1.0,non,non,45.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,oui,telephone,93.9,59.0,B1,15619.846021108868,CENTRE,non
1176,F,0.0,non,non,6.0,oui,consommation,medium,non,oui,oui,oui,oui,oui,pro,oui,sms,64.76161542923434,39.0,B4,605.8616484175286,CENTRE,oui
6461,H,0.0,oui,non,49.0,oui,permanent,medium,non,oui,non,non,oui,non,pro,oui,sms,85.3,38.0,C2,15961.816110325495,NORD-EST,non
3931,F,0.0,oui,non,25.0,oui,permanent,basic,oui,oui,non,oui,non,oui,pro,oui,courrier,71.05,61.0,A1,8153.107354849352,SUD-EST,non
2951,H,0.0,oui,non,20.0,oui,permanent,basic,oui,non,non,oui,non,oui,perso,oui,courrier,64.76161542923434,69.0,B2,6051.265031032823,SUD-EST,non
3915,F,0.0,oui,non,59.0,oui,permanent,medium,oui,non,oui,non,non,non,perso,oui,sms,81.25,67.0,A1,7752.058604980853,OUTRE-MER,non
2677,F,0.0,non,non,4.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,sms,70.05,31.0,C3,5843.618993456192,CENTRE,oui
4928,F,1.0,oui,oui,4.0,oui,permanent,basic,non,non,non,non,non,non,pro,non,mail,46.0,30.0,C1,9006.032898936746,CENTRE,oui
3223,H,0.0,oui,non,3.0,non,bail,basic,non,oui,non,non,non,non,pro,non,sms,29.8,35.0,D1,1623.0800140200415,NORD-EST,non
4410,F,0.0,oui,non,16.0,oui,permanent,medium,non,oui,non,non,oui,oui,pro,oui,telephone,94.65,53.0,C2,16000.451560170222,SUD-EST,non
3696,F,0.0,oui,non,6.0,oui,permanent,basic,non,non,non,oui,non,non,pro,oui,mail,49.15,38.0,B1,1280.1032754829344,NORD-OUEST,oui
5216,F,0.0,oui,non,48.0,non,bail,basic,non,oui,oui,non,non,non,perso,non,courrier,34.7,35.0,B2,8536.738670725168,NORD-OUEST,oui
3742,F,0.0,non,non,41.0,oui,consommation,medium,oui,oui,oui,oui,oui,non,pro,oui,mail,106.5,33.0,B1,21465.370729517854,NORD-EST,non
3340,F,1.0,non,non,5.0,oui,consommation,medium,non,non,non,non,oui,non,pro,oui,sms,83.15,39.0,B4,697.5752949173216,NORD-EST,oui
308,H,1.0,oui,oui,38.0,oui,consommation,medium,non,oui,non,non,oui,oui,pro,non,mail,101.15,66.0,A4,1928.2193077256704,NORD-EST,non
4853,F,0.0,non,non,53.0,oui,permanent,medium,non,oui,oui,oui,non,oui,perso,oui,sms,94.45,40.0,C3,217.42307002796176,OUTRE-MER,non
3796,F,0.0,non,non,15.0,oui,consommation,basic,non,non,non,non,non,non,pro,oui,mail,49.1,70.0,A1,3344.874415207441,OUTRE-MER,oui
5901,H,0.0,oui,oui,49.0,oui,consommation,medium,non,non,non,non,oui,non,pro,non,mail,84.5,23.0,D3,4148.653972023298,OUTRE-MER,oui
3498,H,0.0,non,non,43.0,oui,permanent,medium,oui,non,non,non,non,non,pro,oui,mail,75.2,53.0,B1,3194.8776801406184,SUD-OUEST,oui
3853,H,0.0,non,non,46.0,oui,consommation,medium,non,non,non,non,non,non,pro,non,telephone,72.8,54.0,B1,22831.29262943473,SUD-EST,non
766,H,0.0,non,non,22.0,oui,consommation,medium,non,oui,non,non,non,non,pro,oui,courrier,78.85,39.0,C1,9517.539377987574,NORD-EST,non
5335,F,0.0,oui,non,64.0,oui,permanent,medium,oui,non,non,oui,oui,oui,perso,oui,courrier,96.9,51.0,B1,5183.49753266229,SUD-OUEST,non
4341,H,1.0,non,non,2.0,oui,permanent,basic,non,non,non,non,non,non,pro,oui,mail,44.15,27.0,B3,4092.050603567645,CENTRE,oui
7011,F,0.0,non,non,4.0,oui,permanent,basic,oui,oui,non,oui,non,non,pro,oui,courrier,60.4,36.0,C1,3596.4706404806084,CENTRE,oui
5895,F,0.0,oui,oui,39.0,oui,permanent,basic,non,non,oui,non,oui,non,pro,oui,courrier,59.85,85.0,C1,8253.12561008597,OUTRE-MER,non
119,H,0.0,oui,oui,27.0,oui,consommation,medium,non,oui,non,oui,non,non,pro,oui,sms,85.2,40.0,A4,4016.6574409665177,NORD-EST,non
24,H,0.0,oui,oui,49.0,oui,permanent,basic,oui,oui,non,oui,non,non,pro,non,sms,59.6,59.0,B1,1756.126883076821,OUTRE-MER,non
3327,H,0.0,oui,non,66.0,oui,consommation,medium,non,oui,oui,non,non,oui,perso,non,mail,95.3,28.0,C4,5761.948332969336,NORD-EST,non
5061,F,1.0,oui,oui,55.0,oui,consommation,basic,oui,non,oui,oui,oui,non,perso,non,mail,76.25,39.0,B1,6305.251557961867,OUTRE-MER,non
1067,H,0.0,oui,non,24.0,oui,permanent,medium,oui,non,non,oui,non,oui,pro,oui,mail,89.25,32.0,D1,12883.87577135094,SUD-OUEST,non
5341,F,1.0,non,non,1.0,oui,consommation,medium,non,non,non,non,non,non,pro,oui,courrier,74.45,38.0,C1,11494.078314071749,NORD-EST,oui
6256,F,0.0,non,non,1.0,non,bail,basic,non,non,non,non,non,oui,pro,non,courrier,35.05,67.0,B2,2696.5939062811976,OUTRE-MER,oui
781,F,0.0,oui,oui,5.0,oui,permanent,basic,non,non,non,non,non,non,pro,non,courrier,44.8,29.0,A1,8088.370438403106,SUD-EST,non
2856,H,0.0,non,non,1.0,oui,consommation,basic,non,non,non,non,non,non,pro,oui,mail,50.15,45.0,C1,4647.060272991899,CENTRE,non
6623,H,1.0,non,non,1.0,oui,consommation,medium,non,non,non,non,non,non,pro,oui,mail,76.45,36.0,C1,2746.123981482256,OUTRE-MER,oui
2534,H,0.0,oui,non,69.0,oui,consommation,medium,oui,oui,oui,oui,non,oui,perso,oui,sms,107.2,40.0,C4,557.6046249205815,SUD-EST,non
809,H,0.0,non,non,1.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,69.55,21.0,B3,69.18142719830394,NORD-EST,oui
5860,F,0.0,non,non,2.0,oui,permanent,medium,non,non,non,non,non,non,pro,non,telephone,70.0,53.0,A1,4594.83874106067,NORD-EST,oui
5983,F,0.0,non,non,29.0,non,bail,basic,non,oui,non,non,oui,oui,pro,oui,mail,50.35,33.0,A1,3077.1458058574244,NORD-EST,non
4381,F,1.0,non,non,49.0,oui,consommation,medium,non,non,oui,non,non,oui,pro,oui,sms,90.85,23.0,B4,3766.893957101132,NORD-EST,oui
888,H,0.0,oui,oui,37.0,oui,permanent,medium,non,non,non,non,oui,oui,perso,non,sms,91.2,60.0,C4,5707.391785249579,SUD-EST,non
3072,F,0.0,oui,oui,61.0,oui,consommation,basic,oui,oui,oui,oui,non,oui,perso,oui,mail,79.4,56.0,D1,2338.351797153128,SUD-EST,non
4895,F,1.0,oui,non,44.0,oui,permanent,medium,oui,oui,non,oui,non,non,pro,oui,mail,85.15,57.0,C3,7578.647304599749,SUD-EST,non
3183,H,1.0,oui,non,3.0,non,bail,basic,non,non,non,non,oui,non,pro,oui,courrier,36.45,31.0,B3,3477.496598803242,NORD-EST,oui
2389,H,0.0,oui,oui,71.0,oui,consommation,basic,oui,non,oui,oui,oui,oui,perso,non,mail,85.45,43.0,B2,27246.861186685088,SUD-OUEST,non
3646,H,0.0,non,non,39.0,oui,permanent,medium,non,non,oui,oui,non,non,perso,non,mail,81.9,59.0,B2,1579.2972950069002,SUD-OUEST,non
2804,H,0.0,oui,non,9.0,non,bail,basic,non,non,non,non,non,non,perso,non,telephone,24.1,33.0,C1,4266.442168477113,NORD-EST,oui
1211,F,0.0,oui,oui,11.0,oui,consommation,basic,non,non,non,oui,non,oui,pro,oui,mail,66.35,21.0,C2,4034.221826087828,OUTRE-MER,oui
4922,F,0.0,oui,oui,61.0,oui,consommation,basic,oui,oui,non,non,non,non,pro,non,mail,59.8,84.0,C3,17716.4014019075,NORD-EST,non
4921,F,0.0,oui,oui,39.0,oui,consommation,medium,non,non,non,oui,oui,oui,pro,oui,sms,99.95,40.0,C3,11145.149672854526,OUTRE-MER,non
5545,H,1.0,oui,non,21.0,oui,permanent,medium,non,non,oui,non,oui,non,pro,non,telephone,86.55,28.0,C3,14891.75157811361,SUD-OUEST,non
4095,H,0.0,non,non,3.0,oui,permanent,medium,oui,non,non,oui,non,non,pro,oui,courrier,82.3,35.0,C3,9458.966228875464,CENTRE,non
4684,H,0.0,non,non,69.0,oui,permanent,medium,non,oui,oui,oui,oui,oui,perso,oui,telephone,104.05,23.0,C1,10699.032380768398,CENTRE,oui
4892,H,1.0,non,non,20.0,oui,consommation,medium,non,non,non,non,oui,non,pro,oui,mail,84.35,57.0,C1,5670.989272334329,OUTRE-MER,non
3925,F,0.0,oui,non,37.0,oui,consommation,basic,non,oui,non,oui,non,oui,perso,non,courrier,72.1,26.0,C3,6849.105067624234,OUTRE-MER,non
5166,H,0.0,non,non,61.0,oui,consommation,medium,oui,non,oui,non,oui,oui,perso,non,mail,104.0,59.0,D1,11869.60515489382,CENTRE,non
6681,H,1.0,non,non,3.0,oui,consommation,medium,non,non,oui,non,oui,non,pro,non,mail,91.05,22.0,C2,5711.516235494053,OUTRE-MER,oui
4931,H,0.0,oui,non,15.0,oui,consommation,medium,non,non,oui,oui,oui,oui,pro,oui,mail,103.45,44.0,B1,2642.063399961212,SUD-EST,non
1420,F,0.0,oui,non,60.0,oui,consommation,medium,non,oui,non,non,oui,oui,pro,oui,mail,99.8,76.0,D1,8768.756874681758,NORD-EST,non
5698,H,0.0,oui,oui,21.0,oui,consommation,medium,non,oui,oui,non,oui,oui,pro,non,mail,104.4,69.0,C1,5706.6241204226935,OUTRE-MER,oui
3521,F,0.0,oui,oui,57.0,oui,permanent,basic,oui,oui,non,non,non,non,perso,non,mail,53.45,51.0,A1,18713.87341441052,OUTRE-MER,non
6748,F,1.0,non,non,1.0,oui,permanent,medium,non,non,oui,non,non,oui,pro,oui,mail,85.0,58.0,B4,6577.521303588989,CENTRE,oui
4889,H,0.0,oui,oui,47.0,oui,consommation,medium,oui,oui,oui,oui,oui,oui,perso,oui,telephone,113.45,24.0,C4,396.2016817206013,OUTRE-MER,non
6667,F,0.0,non,non,9.0,oui,permanent,medium,non,non,non,non,non,oui,pro,oui,mail,79.55,33.0,C4,541.1102599984299,NORD-EST,oui
3030,H,0.0,non,non,1.0,oui,permanent,medium,non,non,non,non,oui,non,pro,oui,mail,79.55,27.0,A1,2503.703025922978,NORD-EST,oui
4013,F,0.0,non,non,2.0,oui,consommation,basic,non,non,non,oui,non,non,pro,oui,courrier,54.35,60.0,C2,557.0873759949627,SUD-OUEST,non
820,F,0.0,oui,non,61.0,oui,consommation,medium,non,non,oui,oui,oui,oui,pro,oui,mail,106.35,89.0,A1,1313.970849224509,NORD-EST,non
4188,F,1.0,non,non,28.0,oui,consommation,medium,non,non,oui,oui,oui,oui,pro,oui,mail,103.3,23.0,D1,10184.415165030185,CENTRE,oui
2731,F,0.0,non,non,63.0,oui,consommation,medium,oui,oui,oui,non,oui,oui,pro,non,sms,108.25,51.0,B1,9847.105707101658,CENTRE,non
4621,F,0.0,non,non,6.0,oui,permanent,basic,oui,non,non,non,non,non,pro,oui,mail,49.45,25.0,A1,4680.46881576787,SUD-OUEST,non
2330,H,0.0,oui,oui,28.0,oui,consommation,basic,non,oui,non,non,non,oui,pro,non,mail,64.4,34.0,A1,20494.68866605066,OUTRE-MER,non
2487,H,0.0,non,non,24.0,oui,permanent,basic,oui,oui,non,oui,non,non,pro,non,telephone,60.45,60.0,A1,2831.076477355479,SUD-OUEST,non
4027,F,0.0,oui,non,20.0,non,bail,basic,non,non,non,non,non,non,pro,oui,mail,24.45,29.0,B2,1191.0887135343291,OUTRE-MER,oui
3210,F,0.0,oui,oui,64.0,oui,permanent,basic,oui,non,non,oui,oui,non,perso,non,courrier,65.8,24.0,C2,4635.62189310413,NORD-EST,non
2139,F,0.0,non,non,7.0,oui,permanent,basic,non,non,non,non,oui,oui,pro,oui,mail,66.85,58.0,C2,15565.496668209007,SUD-OUEST,non
4308,H,0.0,non,non,25.0,oui,permanent,medium,non,non,non,non,non,non,pro,non,mail,69.75,88.0,A4,3650.045340078893,CENTRE,non
2648,H,0.0,non,non,35.0,oui,consommation,basic,oui,non,oui,non,non,non,pro,oui,mail,59.6,56.0,C4,5337.055033756469,SUD-EST,non
1818,H,0.0,oui,oui,60.0,oui,consommation,medium,non,non,non,non,non,non,pro,non,telephone,74.35,65.0,C2,3828.5984369029065,CENTRE,non
424,F,0.0,non,non,10.0,non,bail,basic,oui,oui,oui,non,non,non,pro,non,telephone,40.7,40.0,D1,13252.261074443502,NORD-EST,non
3874,F,0.0,non,non,9.0,oui,permanent,basic,non,non,non,non,non,non,pro,oui,mail,43.75,27.0,C1,3206.368865051269,NORD-EST,non
3899,F,1.0,oui,non,52.0,oui,consommation,medium,oui,oui,oui,non,oui,oui,pro,oui,mail,109.1,33.0,A1,3497.196727439583,NORD-EST,non
1312,H,0.0,non,non,48.0,oui,consommation,basic,oui,non,non,oui,non,oui,perso,oui,telephone,70.95,75.0,C1,16232.641815750352,CENTRE,non
5843,H,1.0,oui,non,29.0,oui,consommation,medium,non,non,oui,non,non,non,perso,oui,telephone,81.6,26.0,C2,5761.948332969336,CENTRE,non
3086,H,0.0,non,non,17.0,oui,consommation,medium,non,non,oui,oui,non,oui,pro,oui,telephone,95.65,55.0,D1,5859.724317142734,CENTRE,non
3561,H,0.0,non,non,26.0,oui,consommation,medium,non,non,non,oui,non,non,pro,oui,mail,80.5,33.0,D1,315.57983408552855,SUD-EST,oui
3133,H,0.0,oui,non,70.0,non,bail,basic,non,oui,oui,oui,non,oui,perso,oui,telephone,51.05,62.0,B1,9513.939991909392,OUTRE-MER,non
4707,H,0.0,non,oui,49.0,oui,consommation,medium,oui,oui,oui,non,oui,oui,perso,oui,sms,109.2,52.0,A4,2739.2486275766123,SUD-OUEST,non
5,F,0.0,non,non,8.0,oui,consommation,medium,non,non,oui,non,oui,oui,pro,oui,mail,99.65,56.0,D1,1518.2179459360543,NORD-OUEST,oui
3782,F,0.0,non,oui,12.0,oui,consommation,medium,non,non,non,non,oui,non,pro,oui,mail,84.05,58.0,A1,4975.3568586149895,SUD-OUEST,non
1434,H,0.0,non,non,12.0,oui,consommation,medium,non,non,non,oui,oui,oui,pro,oui,courrier,99.95,36.0,C2,3645.5855787000246,SUD-EST,oui
5932,H,0.0,oui,non,5.0,oui,permanent,medium,non,non,oui,non,oui,oui,pro,oui,mail,94.45,29.0,B3,6438.482383619734,SUD-OUEST,oui
4624,H,0.0,non,non,8.0,oui,permanent,medium,non,non,oui,non,oui,oui,pro,oui,mail,94.7,36.0,C2,2219.2922788855703,OUTRE-MER,oui
5036,F,1.0,oui,non,16.0,oui,consommation,medium,non,non,non,non,non,oui,pro,oui,sms,85.35,28.0,A4,1361.2480110947677,CENTRE,oui
5689,H,0.0,non,non,5.0,oui,permanent,medium,non,oui,non,non,non,non,pro,oui,mail,74.65,49.0,C1,5761.948332969336,SUD-OUEST,non
1791,F,0.0,oui,non,44.0,oui,permanent,basic,oui,oui,oui,non,non,non,perso,oui,courrier,61.5,30.0,A1,5178.536092669031,CENTRE,non
1242,F,0.0,oui,non,21.0,non,bail,basic,oui,non,non,non,non,non,pro,non,mail,28.5,45.0,A1,6281.922235304458,SUD-EST,non
5562,F,1.0,oui,non,56.0,oui,consommation,medium,non,non,non,oui,non,non,pro,oui,telephone,76.85,39.0,B1,1529.822355844719,SUD-EST,non
3743,H,0.0,non,oui,4.0,oui,permanent,basic,oui,non,non,non,non,non,pro,non,mail,49.35,40.0,A4,6447.401683459917,CENTRE,oui
1498,H,1.0,non,non,15.0,oui,consommation,medium,non,non,non,non,non,non,pro,non,mail,75.65,25.0,D1,6468.875816318761,SUD-EST,oui
2161,F,0.0,non,non,2.0,oui,permanent,medium,non,non,oui,non,non,non,pro,oui,mail,75.8,27.0,B4,3832.817683511697,OUTRE-MER,oui
6684,F,0.0,non,oui,11.0,non,bail,basic,oui,non,non,oui,non,non,perso,oui,courrier,36.05,40.0,B1,5590.801513084027,CENTRE,non
3282,H,0.0,oui,non,60.0,oui,consommation,medium,non,oui,oui,non,oui,oui,perso,non,telephone,102.5,38.0,A1,5447.779386804935,OUTRE-MER,non
5499,H,1.0,non,non,15.0,oui,permanent,medium,non,non,non,non,non,oui,pro,oui,mail,79.4,27.0,B1,6762.408281870336,CENTRE,oui
3938,F,0.0,non,non,2.0,oui,permanent,basic,oui,non,non,non,non,non,pro,non,courrier,50.95,47.0,A1,11899.145072252952,SUD-EST,non
3476,H,1.0,oui,non,65.0,oui,consommation,medium,oui,non,non,non,oui,oui,perso,oui,mail,100.75,43.0,C2,2030.767620779171,CENTRE,non
3720,F,0.0,non,non,42.0,oui,permanent,basic,oui,non,oui,non,non,non,pro,non,sms,54.55,26.0,C4,3001.2892074907622,CENTRE,non
89,H,0.0,oui,non,29.0,non,bail,basic,non,non,non,non,oui,non,pro,non,courrier,33.75,43.0,A1,6925.499793289788,CENTRE,non
6354,F,0.0,oui,non,61.0,oui,permanent,medium,oui,oui,non,oui,non,oui,perso,non,telephone,93.7,29.0,B2,8308.687337614105,NORD-EST,non
1557,H,0.0,non,non,12.0,oui,consommation,basic,oui,oui,non,oui,non,non,pro,oui,mail,67.25,78.0,B2,17239.829919864722,NORD-EST,non
6190,H,0.0,non,non,1.0,oui,permanent,medium,non,non,non,non,non,oui,pro,non,mail,80.5,24.0,B1,1105.505645039795,SUD-EST,oui
1708,H,0.0,non,non,4.0,oui,permanent,basic,non,non,oui,oui,oui,oui,pro,oui,mail,74.4,55.0,B1,4782.455394014601,SUD-EST,oui
5133,H,1.0,oui,non,24.0,oui,consommation,medium,non,oui,oui,non,oui,oui,pro,oui,mail,104.25,40.0,D1,6629.239482834612,SUD-EST,oui
5136,H,1.0,non,non,2.0,oui,consommation,medium,non,non,non,non,non,non,pro,oui,courrier,72.6,41.0,A4,2670.164631351941,SUD-OUEST,non
3917,H,1.0,non,non,1.0,oui,permanent,medium,non,non,non,non,non,non,pro,non,mail,69.1,31.0,D1,4725.707576709962,NORD-EST,oui
3785,H,1.0,oui,non,10.0,oui,consommation,medium,non,non,oui,non,non,oui,pro,oui,mail,89.8,36.0,A4,8741.289705248935,SUD-OUEST,oui
6965,F,1.0,oui,non,61.0,oui,consommation,medium,oui,oui,oui,oui,non,non,pro,oui,sms,94.2,86.0,C4,1909.637367359724,CENTRE,non
6361,F,0.0,non,non,7.0,oui,permanent,basic,non,non,oui,oui,non,oui,pro,non,telephone,62.8,57.0,D1,8502.483845454964,CENTRE,non
1868,H,0.0,non,non,1.0,oui,permanent,basic,non,non,non,non,non,non,pro,oui,telephone,44.05,71.0,B2,803.5304560226641,OUTRE-MER,non
297,H,1.0,oui,non,35.0,oui,consommation,medium,non,non,oui,non,oui,oui,pro,oui,mail,100.8,70.0,B1,22937.13867497299,SUD-OUEST,non
2604,F,0.0,non,non,29.0,oui,consommation,medium,non,non,oui,non,oui,oui,pro,non,telephone,100.55,40.0,C1,4356.108796821419,NORD-OUEST,non
3000,H,0.0,non,non,12.0,oui,consommation,medium,non,non,non,non,oui,non,pro,oui,mail,84.45,39.0,B1,3411.429651685304,NORD-EST,oui
6848,F,0.0,oui,non,2.0,oui,permanent,basic,non,non,oui,non,oui,oui,pro,non,sms,69.0,66.0,B1,2570.2944009022926,SUD-EST,non
2596,F,0.0,oui,oui,21.0,oui,permanent,basic,non,oui,non,non,oui,non,perso,oui,sms,58.85,50.0,C2,2376.467437081974,SUD-EST,non
1538,H,0.0,non,non,8.0,oui,consommation,medium,non,oui,non,non,oui,oui,pro,non,mail,100.85,39.0,A4,340.0257846279046,SUD-EST,oui
3811,H,0.0,non,non,2.0,oui,permanent,basic,oui,non,non,oui,non,non,pro,oui,courrier,54.45,20.0,C2,2395.0136125496847,NORD-OUEST,non
1273,H,1.0,oui,non,49.0,oui,consommation,medium,oui,oui,oui,non,non,non,pro,oui,mail,88.2,54.0,A4,6584.091744550142,CENTRE,non
3004,H,0.0,oui,oui,1.0,oui,permanent,medium,non,non,non,non,oui,oui,pro,non,courrier,89.15,25.0,C4,2120.607118393192,SUD-OUEST,oui
788,F,0.0,oui,oui,24.0,oui,consommation,basic,oui,oui,non,non,oui,oui,perso,non,mail,78.4,36.0,C2,13061.117009480762,NORD-EST,non
944,F,0.0,oui,oui,54.0,oui,consommation,medium,oui,oui,non,non,oui,oui,pro,oui,telephone,104.1,70.0,C1,6503.917620452443,CENTRE,non
391,H,1.0,oui,non,27.0,oui,consommation,basic,non,oui,oui,oui,oui,oui,pro,oui,telephone,84.8,42.0,C1,11022.951122729824,NORD-EST,non
4204,H,1.0,non,non,5.0,oui,permanent,medium,non,oui,non,non,non,oui,pro,oui,mail,85.55,21.0,C2,22908.020480041003,OUTRE-MER,non
3095,H,0.0,non,non,11.0,oui,permanent,medium,non,non,oui,non,non,oui,pro,non,mail,84.8,56.0,D1,8363.889481613543,SUD-OUEST,non
2142,F,0.0,non,oui,21.0,oui,permanent,basic,oui,non,oui,non,non,oui,perso,non,courrier,64.85,38.0,C2,1311.3043068565676,NORD-EST,non
4034,H,0.0,oui,oui,8.0,oui,permanent,basic,non,non,non,non,non,non,pro,non,telephone,44.65,26.0,C1,4833.717375787366,NORD-EST,non
6780,H,0.0,oui,oui,13.0,oui,permanent,basic,non,non,non,non,non,non,pro,non,telephone,44.8,62.0,C4,1057.4758379520615,CENTRE,non
6507,F,0.0,oui,oui,58.0,oui,consommation,medium,oui,oui,non,non,non,oui,pro,oui,telephone,93.4,25.0,B4,10756.99406273905,SUD-EST,oui
1965,H,0.0,non,non,24.0,oui,permanent,basic,oui,non,non,non,non,non,pro,oui,telephone,49.55,35.0,A3,6755.95405696628,OUTRE-MER,oui
5747,H,0.0,oui,non,32.0,oui,consommation,basic,oui,non,non,oui,oui,non,perso,oui,sms,72.8,62.0,B2,6239.675104386372,CENTRE,non
6863,F,0.0,oui,non,48.0,oui,consommation,basic,oui,non,non,oui,non,non,perso,oui,telephone,60.6,40.0,C2,13387.260552646214,NORD-EST,non
6883,F,0.0,non,oui,34.0,oui,permanent,medium,oui,oui,oui,non,oui,oui,pro,oui,telephone,105.35,59.0,A1,19147.96146946264,OUTRE-MER,non
5021,F,0.0,oui,oui,23.0,oui,consommation,medium,oui,non,non,non,non,non,perso,non,sms,81.85,32.0,C2,6432.41833507516,OUTRE-MER,non
6858,F,0.0,oui,oui,25.0,oui,consommation,medium,non,non,oui,non,non,oui,pro,oui,mail,89.1,29.0,A4,1876.7605059421796,NORD-OUEST,oui
5658,H,0.0,oui,non,24.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,oui,mail,93.0,34.0,C2,7948.467570020781,NORD-OUEST,non
4960,H,1.0,non,non,50.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,oui,mail,95.7,33.0,B1,9970.94940165634,NORD-OUEST,oui
2403,F,0.0,oui,non,71.0,oui,permanent,basic,oui,oui,oui,oui,oui,oui,perso,oui,telephone,84.8,39.0,C2,1738.1972866312408,SUD-EST,non
525,H,0.0,non,non,52.0,oui,permanent,medium,oui,non,oui,non,oui,non,perso,non,mail,91.25,38.0,A4,10128.554088945692,NORD-EST,non
6105,F,0.0,non,non,52.0,oui,consommation,medium,oui,oui,non,oui,oui,oui,perso,oui,sms,111.25,41.0,C4,690.4789196239442,OUTRE-MER,oui
2065,F,0.0,non,non,34.0,oui,consommation,medium,non,non,non,non,oui,non,pro,non,mail,85.35,38.0,D1,16929.640996936225,SUD-OUEST,non
1754,H,0.0,non,non,62.0,oui,permanent,basic,oui,oui,non,non,oui,oui,perso,oui,sms,74.3,44.0,C2,17566.440749776346,SUD-OUEST,non
5507,F,0.0,non,non,28.0,oui,permanent,basic,oui,oui,non,oui,non,non,perso,oui,mail,59.9,36.0,A1,20.50165090501787,NORD-EST,non
6962,F,1.0,oui,non,27.0,oui,permanent,medium,oui,non,oui,non,oui,oui,pro,oui,mail,101.25,30.0,A4,267.4192001566357,NORD-OUEST,oui
2775,H,1.0,oui,non,53.0,oui,consommation,basic,oui,non,non,oui,non,non,perso,oui,mail,60.05,77.0,C3,1097.916256756013,CENTRE,oui
1523,H,0.0,non,non,8.0,oui,permanent,basic,non,non,non,non,non,non,pro,non,courrier,43.55,31.0,A4,8722.830136992077,CENTRE,non
435,F,0.0,non,non,26.0,non,bail,basic,non,non,oui,oui,oui,non,pro,oui,sms,44.45,33.0,A4,5761.948332969336,SUD-OUEST,non
1320,H,0.0,oui,oui,32.0,oui,permanent,medium,oui,oui,oui,non,non,oui,perso,non,courrier,94.8,44.0,C3,10735.014076794034,OUTRE-MER,non
2655,F,0.0,non,oui,4.0,oui,consommation,medium,non,oui,non,non,oui,non,pro,non,courrier,89.6,33.0,B2,11356.396827459072,NORD-EST,oui
