churn,id_client,genre,espace_client_web,assurance_vie,banque_principale,anciennete_mois,compte_epargne,compte_courant,compte_joint,PEA,assurance_auto,assurance_habitation,credit_immo,type,compte_titres,agios_6mois,age,var_0,credit_autres_consommation,credit_autres_permanent,cartes_bancaires_medium,methode_contact_mail,methode_contact_sms,methode_contact_telephone,segment_client_A2,segment_client_A3,segment_client_A4,segment_client_B1,segment_client_B2,segment_client_B3,segment_client_B4,segment_client_C1,segment_client_C2,segment_client_C3,segment_client_C4,segment_client_D1,segment_client_D2,segment_client_D3,branche_NORD-EST,branche_NORD-OUEST,branche_OUTRE-MER,branche_SUD-EST,branche_SUD-OUEST
1,4558,0,1.0,0,0,27.0,1,0,0,0,0,0,1,1,1,85.25,30.0,1043.792114311182,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2237,1,0.0,1,1,27.0,0,0,1,1,0,0,1,0,1,45.85,36.0,3492.453312877803,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,2333,0,0.0,1,1,57.0,1,1,1,0,1,0,0,1,0,65.2,31.0,4173.887212094576,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1147,0,0.0,0,0,3.0,1,0,0,0,0,1,0,1,1,60.25,68.0,17824.096723231116,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2889,1,0.0,1,1,58.0,0,1,1,1,0,1,0,0,0,50.0,45.0,307.0180618220443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1894,0,0.0,1,0,46.0,0,0,0,0,0,1,1,1,1,43.95,55.0,4405.087580541656,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,982,0,0.0,0,0,39.0,1,1,0,0,0,0,0,0,1,47.85,24.0,2925.8080955805312,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,4704,1,0.0,0,0,1.0,1,1,1,0,0,0,0,1,0,61.15,37.0,6792.583179205381,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,3807,1,0.0,1,0,24.0,1,0,1,1,0,1,1,1,1,104.65,43.0,8244.367596285254,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5911,1,0.0,1,0,7.0,0,1,1,0,0,0,0,1,0,34.2,49.0,3649.619007223212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2890,0,1.0,1,1,47.0,1,0,0,0,0,0,0,1,0,70.55,21.0,900.4142284369373,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2079,1,0.0,1,1,70.0,1,1,1,0,0,1,1,1,1,106.05,22.0,2408.00209658972,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,211,0,0.0,0,0,1.0,0,0,0,0,0,0,0,1,0,25.25,48.0,2920.101748790494,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5333,0,0.0,1,1,13.0,1,0,0,0,0,1,1,1,0,64.76161542923434,36.0,5709.50023731685,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,5791,1,0.0,1,0,63.0,1,0,1,1,0,1,1,1,1,102.4,35.0,9643.949366504372,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,2518,1,0.0,0,0,24.0,1,0,1,0,0,1,1,1,1,99.65,64.0,2993.7054324381297,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,5584,1,0.0,1,0,11.0,1,0,1,0,0,0,0,1,1,80.5,31.0,3162.961063252564,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1146,1,0.0,0,0,29.0,0,1,0,0,1,0,0,0,0,35.6,45.0,4070.078608440327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5235,1,0.0,0,0,9.0,1,1,0,0,0,0,0,1,1,81.15,39.0,12254.237583189755,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1031,1,0.0,1,1,27.0,1,0,0,0,1,1,1,1,0,71.6,58.0,22116.49515965576,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4651,0,0.0,0,0,15.0,1,1,0,0,0,1,0,1,0,86.2,50.0,4848.46786231485,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3998,1,0.0,1,1,42.0,1,1,1,0,0,0,0,1,0,54.5,25.0,5761.948332969336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,5095,0,0.0,0,0,55.0,1,0,0,0,0,0,0,0,0,45.05,20.0,6943.253485233605,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3632,0,0.0,1,0,24.0,1,0,0,1,0,0,0,1,1,79.65,33.0,15597.541319508146,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2673,1,0.0,0,0,22.0,1,1,0,0,0,1,1,1,1,101.35,54.0,11382.889336089473,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,6368,1,1.0,0,0,2.0,1,0,0,0,0,1,1,1,1,94.0,28.0,3754.916830457599,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,4426,0,0.0,0,1,16.0,1,0,0,0,1,0,0,0,1,79.5,31.0,9751.843604086658,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,546,1,0.0,1,1,39.0,1,0,1,0,0,1,0,1,1,86.3,28.0,6409.188883293809,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2940,1,1.0,0,0,53.0,0,0,1,1,0,1,1,1,1,54.45,23.0,21.996904463592728,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,1712,0,0.0,0,0,29.0,1,0,1,0,0,0,0,0,1,55.25,37.0,15067.463054185631,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3871,1,0.0,0,0,3.0,1,0,0,1,0,1,1,1,1,101.55,23.0,11970.676785692884,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,6755,1,0.0,0,0,42.0,1,0,0,1,0,0,0,1,0,79.9,89.0,14793.435908614076,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,610,1,0.0,1,1,9.0,0,0,1,0,0,0,0,1,1,29.95,57.0,411.7338579309535,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1765,0,0.0,1,0,58.0,1,1,1,1,0,1,1,0,1,110.65,59.0,11473.107666085183,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,247,1,1.0,0,0,15.0,1,0,1,0,0,0,0,1,1,74.4,23.0,3302.242752196469,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3684,1,0.0,0,0,43.0,1,0,0,0,0,0,0,1,1,75.35,29.0,5761.948332969336,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7038,1,0.0,1,1,24.0,1,1,0,1,1,1,1,0,1,84.8,69.0,12387.411234995308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,3942,1,0.0,0,0,1.0,1,0,0,0,0,0,0,1,1,42.9,41.0,8149.822231472523,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1535,1,1.0,1,0,7.0,1,1,1,0,1,0,0,1,0,64.2,50.0,2363.666883349186,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1142,1,1.0,1,1,11.0,1,0,0,0,0,0,0,1,1,75.2,60.0,1893.2636796694735,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,5011,0,1.0,1,0,43.0,1,1,1,0,0,1,0,1,1,94.5,46.0,2629.5426521951745,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,3474,1,1.0,1,1,65.0,1,1,1,0,0,0,0,1,1,85.75,24.0,4365.225768183104,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,4084,0,0.0,0,0,1.0,1,0,0,0,0,1,0,1,0,78.05,59.0,4214.727633557217,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,816,0,0.0,0,0,2.0,1,0,0,1,0,0,1,1,1,64.76161542923434,35.0,4685.618262423587,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3946,0,0.0,0,0,9.0,0,1,0,1,1,1,1,1,0,58.5,38.0,8060.416325524509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,7008,0,1.0,0,0,3.0,1,0,0,0,0,0,0,1,1,75.05,35.0,1685.9073736775497,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,2145,1,0.0,0,0,11.0,1,0,0,1,0,0,0,1,0,72.9,35.0,3564.927282429137,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5783,0,1.0,0,0,1.0,1,0,0,0,0,1,1,1,1,89.3,41.0,6096.754534008396,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,6870,1,0.0,0,0,49.0,1,0,0,0,0,0,0,1,1,74.6,38.0,13893.274231579991,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,5211,0,0.0,1,0,8.0,1,0,0,0,0,0,1,1,1,84.9,30.0,3899.4056165294505,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5244,0,0.0,0,0,45.0,1,0,0,1,0,0,1,1,1,89.3,40.0,19143.65960353274,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3158,1,0.0,1,0,18.0,1,0,0,1,0,0,0,1,1,49.55,21.0,6038.627003643265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6890,1,0.0,0,0,53.0,1,0,0,1,0,0,1,0,1,61.1,59.0,29046.95447679931,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,293,0,1.0,0,0,6.0,1,0,0,0,0,1,1,1,1,89.35,41.0,3636.330533967106,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,5594,0,0.0,1,1,23.0,1,0,0,0,0,1,0,1,1,83.75,25.0,3262.931017297654,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5822,0,1.0,0,0,35.0,1,0,0,0,0,0,0,1,0,70.55,58.0,21285.569340471426,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1539,0,0.0,1,1,4.0,1,1,0,0,0,0,0,1,0,50.3,72.0,8127.7688807903805,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,679,1,0.0,1,0,45.0,1,0,1,0,0,0,0,1,0,81.4,38.0,14480.15748453478,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,285,0,0.0,0,0,22.0,1,0,0,0,0,0,0,0,1,76.0,60.0,9247.002768031574,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,3704,0,0.0,1,1,68.0,1,1,1,1,0,1,0,0,1,73.0,27.0,4897.865043795658,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,5194,1,0.0,0,1,22.0,1,0,1,1,0,1,0,1,1,89.4,33.0,10337.31250818916,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1985,0,0.0,1,1,29.0,0,0,1,0,0,0,0,1,0,29.2,41.0,5761.948332969336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3208,1,0.0,1,0,48.0,1,0,1,1,0,0,1,0,1,70.55,39.0,12412.074536414248,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2879,1,1.0,1,0,70.0,1,0,1,1,0,1,1,1,1,102.95,25.0,1910.7372606693552,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2035,0,0.0,0,1,43.0,1,1,1,0,0,0,1,1,1,63.95,53.0,6973.063211711798,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,6545,0,0.0,0,0,9.0,1,1,1,0,0,1,1,1,1,74.65,30.0,5789.805507589185,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2783,0,0.0,1,0,43.0,1,1,1,0,0,0,1,1,1,94.1,48.0,19538.99874230343,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4298,1,0.0,0,0,10.0,1,0,0,0,0,0,0,1,0,46.0,40.0,7052.092967973809,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,6269,0,0.0,0,0,35.0,0,0,0,1,1,0,0,1,1,33.45,35.0,10017.909248736843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1689,1,0.0,1,1,7.0,0,1,1,1,0,1,1,1,0,58.85,34.0,9.82001619751145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,6320,0,0.0,1,1,30.0,1,0,0,1,1,1,0,0,1,64.5,61.0,7934.182139952412,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,835,1,1.0,1,1,60.0,1,1,1,0,0,0,1,1,1,93.25,35.0,6278.974623420721,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2556,1,0.0,1,0,45.0,1,1,0,1,0,0,0,1,1,84.55,42.0,4027.826441196137,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3425,0,0.0,1,1,28.0,1,0,0,0,0,0,0,0,1,70.4,32.0,9743.71280869433,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5271,1,0.0,0,1,13.0,1,0,0,0,0,1,1,1,0,66.4,26.0,9215.5180080218,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,4547,1,0.0,1,1,62.0,1,1,1,0,0,1,1,1,1,105.5,31.0,23694.482748147344,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,558,1,0.0,0,0,11.0,1,0,0,0,0,0,0,1,0,70.2,27.0,9012.17967347218,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,3648,0,0.0,1,1,51.0,1,0,0,1,0,0,1,0,1,90.15,51.0,10484.070219367904,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5454,0,1.0,1,0,1.0,1,0,0,0,0,0,0,1,1,69.55,47.0,1225.2785483314556,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,4735,1,0.0,0,0,44.0,1,0,1,1,1,1,1,0,1,85.25,61.0,6380.000371833409,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,6578,0,0.0,0,1,10.0,1,1,0,1,1,0,1,0,0,73.55,50.0,254.07536926599727,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1729,1,0.0,1,0,29.0,1,1,1,1,0,0,0,0,0,89.45,26.0,372.7877477488,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4455,0,0.0,0,0,1.0,1,0,0,1,0,0,0,1,1,50.45,22.0,5999.837432005632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4422,1,0.0,0,0,30.0,1,0,1,0,0,1,1,0,1,97.0,80.0,5453.254112929466,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1807,0,0.0,0,0,1.0,1,0,0,1,0,0,0,1,0,76.35,23.0,4832.627739645165,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1246,0,0.0,1,1,45.0,1,1,1,0,0,1,1,1,1,105.15,25.0,18714.36950242613,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4619,1,0.0,1,0,3.0,1,0,0,0,1,0,0,1,1,79.65,40.0,2268.921721027551,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,4075,1,0.0,0,0,53.0,0,1,1,0,0,0,1,1,1,46.3,20.0,2036.002536899397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,4793,1,0.0,1,0,49.0,1,0,0,1,1,1,1,0,1,99.25,36.0,10425.26902430467,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1050,1,1.0,0,0,12.0,0,0,0,1,1,0,1,1,1,43.65,54.0,2136.666538183956,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,986,0,0.0,0,0,12.0,1,0,0,0,0,0,0,1,0,43.8,47.0,10068.02846598483,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2671,1,0.0,0,0,63.0,1,0,1,0,1,1,1,1,0,105.4,61.0,5761.948332969336,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2437,0,0.0,0,0,7.0,1,1,1,1,0,0,0,1,0,61.4,35.0,2368.8932761448086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,6006,1,0.0,1,1,23.0,0,0,0,0,1,0,0,1,1,30.35,28.0,22708.460528010604,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3202,1,0.0,0,0,1.0,1,0,0,0,0,0,1,1,1,64.76161542923434,34.0,1037.278986486568,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,4916,0,0.0,0,0,2.0,1,0,1,0,0,0,0,1,0,79.55,38.0,5534.305810604255,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1955,0,0.0,1,1,49.0,1,0,0,0,0,1,1,1,1,95.4,26.0,12603.720831385202,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3263,0,0.0,1,1,52.0,1,0,1,1,1,0,0,1,0,85.8,63.0,12336.375789850035,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,4849,1,0.0,0,0,41.0,0,0,0,1,0,1,1,0,1,51.35,36.0,17227.22730594055,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1102,1,0.0,1,1,3.0,1,0,1,1,0,0,0,1,1,56.15,23.0,5016.340792714458,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,313,0,1.0,1,0,5.0,1,0,0,0,0,0,0,1,1,69.35,38.0,698.0990997366894,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2517,1,1.0,0,0,1.0,1,0,0,0,0,0,0,1,1,69.5,51.0,429.1518484745548,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,889,0,0.0,1,1,63.0,1,1,1,1,0,1,0,1,1,100.55,35.0,3046.2709275649595,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,6845,1,1.0,0,0,1.0,1,0,0,0,0,0,0,1,1,45.85,24.0,8507.961131170885,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1122,0,0.0,0,0,19.0,0,0,0,0,0,1,1,0,1,44.85,40.0,5761.948332969336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,3214,1,1.0,0,0,51.0,1,0,1,0,0,0,0,0,1,79.6,40.0,12811.305234751071,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,291,1,0.0,0,0,35.0,1,1,1,1,0,0,0,0,0,61.2,40.0,3662.989131768831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,5774,1,0.0,0,0,5.0,1,0,1,0,1,0,1,1,1,65.6,78.0,17185.67362266251,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,7031,1,1.0,1,0,55.0,1,1,1,0,0,0,0,0,0,60.0,35.0,6978.950600009861,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3170,1,0.0,0,0,29.0,1,0,1,0,0,1,1,0,0,100.2,41.0,541.6678249922097,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,4870,1,0.0,0,1,48.0,1,1,1,1,0,0,0,0,1,64.4,68.0,15641.624340164866,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1238,0,1.0,0,0,16.0,1,0,0,0,0,1,1,1,1,96.15,60.0,12509.410815257632,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,3326,1,1.0,0,0,38.0,1,0,1,1,1,1,0,0,1,70.15,39.0,6077.66155720403,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,783,0,0.0,0,0,1.0,1,0,0,0,1,0,0,1,1,52.2,23.0,5410.483209879634,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4755,1,0.0,1,0,33.0,1,0,0,0,0,1,1,1,0,91.25,20.0,9333.047718825304,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2949,0,0.0,0,0,56.0,1,1,0,1,1,0,0,0,1,60.25,38.0,20934.930792745923,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1027,0,0.0,0,0,47.0,1,1,0,1,0,1,0,0,0,94.9,75.0,7982.588693384581,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,3129,1,0.0,1,0,70.0,1,0,1,1,0,1,0,0,1,95.0,39.0,15055.47906216128,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,543,1,0.0,0,0,10.0,1,0,0,0,0,1,0,1,1,86.05,22.0,2211.8160530472733,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1646,0,0.0,1,1,59.0,1,1,1,0,1,0,0,0,0,65.5,28.0,2466.917760384228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3388,0,0.0,1,0,65.0,1,1,0,1,0,0,0,1,1,55.15,67.0,5761.948332969336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,301,0,1.0,0,0,4.0,1,0,0,0,0,1,1,1,1,95.45,22.0,9268.155323883972,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,6007,1,0.0,0,1,39.0,0,0,0,1,1,1,1,0,0,54.85,52.0,11920.63762947606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1530,1,0.0,1,1,2.0,1,0,0,1,1,0,1,1,0,90.0,29.0,695.3400950142736,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,342,0,0.0,1,1,66.0,1,1,1,1,0,0,0,1,1,67.45,42.0,8736.294359703079,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3877,0,0.0,1,1,21.0,0,1,0,1,0,1,1,0,1,55.95,23.0,30.60278799236994,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2266,1,1.0,1,0,52.0,1,1,0,1,1,1,1,0,1,104.45,60.0,1609.3433478414383,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,5173,1,0.0,1,1,4.0,1,0,0,0,0,0,0,1,0,44.8,40.0,11478.31507692312,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,366,1,0.0,1,0,23.0,1,1,0,0,0,0,1,1,1,59.95,67.0,22601.45664175976,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,5800,0,0.0,0,0,17.0,1,0,0,1,0,0,0,1,0,80.05,64.0,9737.153879370107,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3677,0,0.0,0,0,1.0,0,0,0,0,1,0,0,1,0,30.55,58.0,5680.057405395215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2233,1,0.0,0,0,54.0,1,1,1,0,1,1,0,1,1,69.9,70.0,8410.034525483461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
